0Attrition,4Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,10YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,10YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,4YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,5Education,11YearsInCurrentRole,10YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,1Education,8YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,8YearsInCurrentRole,11YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,5YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,1Education,3YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,2Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,15YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,5Education,2YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,8YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,10YearsInCurrentRole,15YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,6YearsSinceLastPromotion
0Attrition,3Education,13YearsInCurrentRole,13YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,3YearsInCurrentRole,5YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,1Education,8YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,1Education,6YearsInCurrentRole,7YearsSinceLastPromotion
1Attrition,1Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,3YearsInCurrentRole,9YearsSinceLastPromotion
1Attrition,1Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,5Education,7YearsInCurrentRole,6YearsSinceLastPromotion
0Attrition,5Education,9YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,2Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,9YearsInCurrentRole,6YearsSinceLastPromotion
0Attrition,3Education,6YearsInCurrentRole,5YearsSinceLastPromotion
0Attrition,1Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,5YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,9YearsInCurrentRole,5YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,3YearsSinceLastPromotion
1Attrition,4Education,7YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,5Education,1YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,5YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,5YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,5Education,16YearsInCurrentRole,11YearsSinceLastPromotion
0Attrition,4Education,5YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,2Education,9YearsInCurrentRole,6YearsSinceLastPromotion
1Attrition,4Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,5YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,4Education,9YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,5YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,5YearsInCurrentRole,10YearsSinceLastPromotion
0Attrition,1Education,4YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,3YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,5YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,4Education,1YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,5YearsSinceLastPromotion
0Attrition,4Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,5Education,7YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,1Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,7YearsInCurrentRole,8YearsSinceLastPromotion
0Attrition,5Education,9YearsInCurrentRole,8YearsSinceLastPromotion
1Attrition,4Education,1YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,11YearsInCurrentRole,11YearsSinceLastPromotion
0Attrition,3Education,11YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,1Education,0YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,3Education,8YearsInCurrentRole,9YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,1Education,5YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,8YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,7YearsSinceLastPromotion
1Attrition,2Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,11YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,2Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,13YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,1YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,6YearsInCurrentRole,12YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,2YearsSinceLastPromotion
1Attrition,2Education,7YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,11YearsSinceLastPromotion
0Attrition,5Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,2Education,1YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,1Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,3YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,6YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,8YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,5Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,5Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,6YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,4Education,9YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,1Education,5YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,2Education,4YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,5YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,3Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,1Education,3YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,4Education,5YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,14YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,3YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,9YearsInCurrentRole,3YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,14YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,4Education,15YearsInCurrentRole,13YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,2Education,3YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,4Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,13YearsInCurrentRole,6YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,8YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,3Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,3Education,8YearsInCurrentRole,7YearsSinceLastPromotion
1Attrition,1Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,2Education,1YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,1Education,8YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,5YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,2Education,7YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,6YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,1Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,8YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,5YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,14YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,8YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,1YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,1YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,14YearsInCurrentRole,5YearsSinceLastPromotion
1Attrition,4Education,2YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,2Education,8YearsInCurrentRole,5YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,4YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,10YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,2Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,9YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,2Education,6YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,6YearsInCurrentRole,14YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,3YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,1Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,1Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,8YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,1Education,2YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,4Education,7YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,1YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,5YearsSinceLastPromotion
0Attrition,1Education,6YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,9YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,8YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,12YearsInCurrentRole,5YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,13YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,8YearsInCurrentRole,3YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,8YearsSinceLastPromotion
0Attrition,4Education,1YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,6YearsSinceLastPromotion
1Attrition,1Education,7YearsInCurrentRole,3YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,4Education,1YearsInCurrentRole,11YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,1YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,8YearsInCurrentRole,7YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,13YearsInCurrentRole,15YearsSinceLastPromotion
0Attrition,2Education,4YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,3Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,9YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,5Education,7YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,10YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,2Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,8YearsInCurrentRole,6YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,4YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,5YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,16YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,2Education,8YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,11YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,1Education,1YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,3YearsSinceLastPromotion
1Attrition,4Education,2YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,10YearsInCurrentRole,10YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,1YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,7YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,1Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,11YearsInCurrentRole,4YearsSinceLastPromotion
0Attrition,2Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,1Education,6YearsInCurrentRole,11YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,3YearsInCurrentRole,4YearsSinceLastPromotion
1Attrition,2Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,6YearsSinceLastPromotion
0Attrition,1Education,16YearsInCurrentRole,5YearsSinceLastPromotion
0Attrition,4Education,0YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,2Education,2YearsInCurrentRole,2YearsSinceLastPromotion
1Attrition,1Education,14YearsInCurrentRole,6YearsSinceLastPromotion
0Attrition,3Education,11YearsInCurrentRole,11YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,4Education,13YearsInCurrentRole,15YearsSinceLastPromotion
0Attrition,3Education,6YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,1Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,2Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,4Education,1YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,2Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,6YearsSinceLastPromotion
1Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
1Attrition,3Education,2YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,1YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,1Education,0YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,1YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,3Education,3YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,3Education,7YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,1Education,3YearsInCurrentRole,1YearsSinceLastPromotion
0Attrition,4Education,2YearsInCurrentRole,2YearsSinceLastPromotion
0Attrition,4Education,4YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,3Education,4YearsInCurrentRole,0YearsSinceLastPromotion
0Attrition,5Education,8YearsInCurrentRole,7YearsSinceLastPromotion
0Attrition,1Education,7YearsInCurrentRole,6YearsSinceLastPromotion
0Attrition,3Education,0YearsInCurrentRole,0YearsSinceLastPromotion
